Lokacija,Datum,TackaRose9am,univerzalnoVremeZa9am,TackaRose3pm,univerzalnoVremeZa3pm
YCBA,2014-12-04,18.00,2014-12-03 22:00:00+00:00,18.00,2014-12-04 04:00:00+00:00
YCBA,2014-12-05,15.00,2014-12-04 22:00:00+00:00,15.00,2014-12-05 04:00:00+00:00
YCBA,2014-12-06,15.00,2014-12-05 22:00:00+00:00,10.00,2014-12-06 04:00:00+00:00
YCBA,2014-12-07,10.00,2014-12-06 22:00:00+00:00,6.00,2014-12-07 04:00:00+00:00
YCBA,2014-12-08,8.00,2014-12-07 22:00:00+00:00,2.00,2014-12-08 04:00:00+00:00
YCBA,2014-12-09,8.00,2014-12-08 22:00:00+00:00,3.00,2014-12-09 04:00:00+00:00
YCBA,2014-12-10,15.00,2014-12-09 22:00:00+00:00,3.00,2014-12-10 04:00:00+00:00
YCBA,2014-12-11,11.00,2014-12-10 22:00:00+00:00,14.00,2014-12-11 04:00:00+00:00
YCBA,2014-12-12,9.00,2014-12-11 22:00:00+00:00,4.00,2014-12-12 04:00:00+00:00
YCBA,2014-12-13,6.00,2014-12-12 22:00:00+00:00,4.00,2014-12-13 04:00:00+00:00
YCBA,2014-12-14,9.00,2014-12-13 22:00:00+00:00,0.00,2014-12-14 04:00:00+00:00
YCBA,2014-12-15,7.00,2014-12-14 22:00:00+00:00,1.00,2014-12-15 04:00:00+00:00
YCBA,2014-12-16,6.00,2014-12-15 22:00:00+00:00,6.00,2014-12-16 04:00:00+00:00
YCBA,2014-12-17,2.00,2014-12-16 22:00:00+00:00,-2.00,2014-12-17 04:00:00+00:00
YCBA,2014-12-18,-1.00,2014-12-17 22:00:00+00:00,-2.00,2014-12-18 04:00:00+00:00
YCBA,2014-12-19,4.00,2014-12-18 22:00:00+00:00,-1.00,2014-12-19 04:00:00+00:00
YCBA,2014-12-20,1.00,2014-12-19 22:00:00+00:00,-2.00,2014-12-20 04:00:00+00:00
YCBA,2014-12-21,9.00,2014-12-20 22:00:00+00:00,1.00,2014-12-21 04:00:00+00:00
YCBA,2014-12-22,13.00,2014-12-21 22:00:00+00:00,9.00,2014-12-22 04:00:00+00:00
YCBA,2014-12-23,19.00,2014-12-22 22:00:00+00:00,19.00,2014-12-23 04:00:00+00:00
YCBA,2014-12-24,17.00,2014-12-23 22:00:00+00:00,12.00,2014-12-24 04:00:00+00:00
YCBA,2014-12-25,18.00,2014-12-24 22:00:00+00:00,22.00,2014-12-25 04:00:00+00:00
YCBA,2014-12-26,9.00,2014-12-25 22:00:00+00:00,7.00,2014-12-26 04:00:00+00:00
YCBA,2014-12-27,3.00,2014-12-26 22:00:00+00:00,6.00,2014-12-27 04:00:00+00:00
YCBA,2014-12-28,11.00,2014-12-27 22:00:00+00:00,13.00,2014-12-28 04:00:00+00:00
YCBA,2014-12-29,16.00,2014-12-28 22:00:00+00:00,7.00,2014-12-29 04:00:00+00:00
YCBA,2014-12-30,4.00,2014-12-29 22:00:00+00:00,3.00,2014-12-30 04:00:00+00:00
YCBA,2014-12-31,6.00,2014-12-30 22:00:00+00:00,3.00,2014-12-31 04:00:00+00:00
YCBA,2015-01-01,4.00,2014-12-31 22:00:00+00:00,1.00,2015-01-01 04:00:00+00:00
YCBA,2015-01-02,10.00,2015-01-01 22:00:00+00:00,4.00,2015-01-02 04:00:00+00:00
YCBA,2015-01-03,14.00,2015-01-02 22:00:00+00:00,14.00,2015-01-03 04:00:00+00:00
YCBA,2015-01-04,15.00,2015-01-03 22:00:00+00:00,15.00,2015-01-04 04:00:00+00:00
YCBA,2015-01-05,19.00,2015-01-04 22:00:00+00:00,19.00,2015-01-05 04:00:00+00:00
YCBA,2015-01-06,18.00,2015-01-05 22:00:00+00:00,14.00,2015-01-06 04:00:00+00:00
YCBA,2015-01-07,15.00,2015-01-06 22:00:00+00:00,13.00,2015-01-07 04:00:00+00:00
YCBA,2015-01-08,10.00,2015-01-07 22:00:00+00:00,10.00,2015-01-08 04:00:00+00:00
YCBA,2015-01-09,12.00,2015-01-08 22:00:00+00:00,10.00,2015-01-09 04:00:00+00:00
YCBA,2015-01-10,18.00,2015-01-09 22:00:00+00:00,22.00,2015-01-10 04:00:00+00:00
YCBA,2015-01-20,,,9.00,2015-01-20 04:00:00+00:00
YCBA,2015-01-21,15.00,2015-01-20 22:00:00+00:00,13.00,2015-01-21 04:00:00+00:00
YCBA,2015-01-22,17.00,2015-01-21 22:00:00+00:00,14.00,2015-01-22 04:00:00+00:00
YCBA,2015-01-23,16.00,2015-01-22 22:00:00+00:00,13.00,2015-01-23 04:00:00+00:00
YCBA,2015-01-24,17.00,2015-01-23 22:00:00+00:00,15.00,2015-01-24 04:00:00+00:00
YCBA,2015-01-25,10.00,2015-01-24 22:00:00+00:00,11.00,2015-01-25 04:00:00+00:00
YCBA,2015-01-26,2.00,2015-01-25 22:00:00+00:00,4.00,2015-01-26 04:00:00+00:00
YCBA,2015-01-27,6.00,2015-01-26 22:00:00+00:00,4.00,2015-01-27 04:00:00+00:00
YCBA,2015-01-28,14.00,2015-01-27 22:00:00+00:00,12.00,2015-01-28 04:00:00+00:00
YCBA,2015-01-29,12.00,2015-01-28 22:00:00+00:00,9.00,2015-01-29 04:00:00+00:00
YCBA,2015-01-30,5.00,2015-01-29 22:00:00+00:00,2.00,2015-01-30 04:00:00+00:00
YCBA,2015-01-31,4.00,2015-01-30 22:00:00+00:00,5.00,2015-01-31 04:00:00+00:00
YCBA,2015-02-01,5.00,2015-01-31 22:00:00+00:00,3.00,2015-02-01 04:00:00+00:00
YCBA,2015-02-02,8.00,2015-02-01 22:00:00+00:00,9.00,2015-02-02 04:00:00+00:00
YCBA,2015-02-03,13.00,2015-02-02 22:00:00+00:00,8.00,2015-02-03 04:00:00+00:00
YCBA,2015-02-04,6.00,2015-02-03 22:00:00+00:00,5.00,2015-02-04 04:00:00+00:00
YCBA,2015-02-05,11.00,2015-02-04 22:01:00+00:00,10.00,2015-02-05 04:00:00+00:00
YCBA,2015-02-09,,,3.00,2015-02-09 04:00:00+00:00
YCBA,2015-02-10,12.00,2015-02-09 22:00:00+00:00,12.00,2015-02-10 04:00:00+00:00
YCBA,2015-02-11,14.00,2015-02-10 22:00:00+00:00,13.00,2015-02-11 04:00:00+00:00
YCBA,2015-02-12,16.00,2015-02-11 22:00:00+00:00,12.00,2015-02-12 04:00:00+00:00
YCBA,2015-02-13,16.00,2015-02-12 22:00:00+00:00,13.00,2015-02-13 04:00:00+00:00
YCBA,2015-02-14,15.00,2015-02-13 22:00:00+00:00,12.00,2015-02-14 04:00:00+00:00
YCBA,2015-02-15,16.00,2015-02-14 22:00:00+00:00,10.00,2015-02-15 04:00:00+00:00
YCBA,2015-02-16,13.00,2015-02-15 22:00:00+00:00,9.00,2015-02-16 04:00:00+00:00
YCBA,2015-02-17,14.00,2015-02-16 22:00:00+00:00,12.00,2015-02-17 04:00:00+00:00
YCBA,2015-02-18,18.00,2015-02-17 22:00:00+00:00,12.00,2015-02-18 04:00:00+00:00
YCBA,2015-02-19,14.00,2015-02-18 22:00:00+00:00,15.00,2015-02-19 04:00:00+00:00
YCBA,2015-02-20,17.00,2015-02-19 22:00:00+00:00,16.00,2015-02-20 04:00:00+00:00
YCBA,2015-02-21,17.00,2015-02-20 22:00:00+00:00,15.00,2015-02-21 04:00:00+00:00
YCBA,2015-02-22,17.00,2015-02-21 22:00:00+00:00,15.00,2015-02-22 04:00:00+00:00
YCBA,2015-02-23,17.00,2015-02-22 22:00:00+00:00,11.00,2015-02-23 04:00:00+00:00
YCBA,2015-02-24,16.00,2015-02-23 22:00:00+00:00,14.00,2015-02-24 04:00:00+00:00
YCBA,2015-02-25,17.00,2015-02-24 22:00:00+00:00,12.00,2015-02-25 04:00:00+00:00
YCBA,2015-02-26,15.00,2015-02-25 22:00:00+00:00,1.00,2015-02-26 04:00:00+00:00
YCBA,2015-02-27,9.00,2015-02-26 22:00:00+00:00,5.00,2015-02-27 04:00:00+00:00
YCBA,2015-02-28,13.00,2015-02-27 22:00:00+00:00,6.00,2015-02-28 04:00:00+00:00
YCBA,2015-03-01,15.00,2015-02-28 22:00:00+00:00,13.00,2015-03-01 04:00:00+00:00
YCBA,2015-03-02,10.00,2015-03-01 22:00:00+00:00,14.00,2015-03-02 04:00:00+00:00
YCBA,2015-03-03,15.00,2015-03-02 22:00:00+00:00,12.00,2015-03-03 04:00:00+00:00
YCBA,2015-03-04,3.00,2015-03-03 22:00:00+00:00,6.00,2015-03-04 04:00:00+00:00
YCBA,2015-03-05,8.00,2015-03-04 22:00:00+00:00,4.00,2015-03-05 04:00:00+00:00
YCBA,2015-03-06,-1.00,2015-03-05 22:00:00+00:00,-2.00,2015-03-06 04:00:00+00:00
YCBA,2015-03-07,7.00,2015-03-06 22:00:00+00:00,9.00,2015-03-07 04:00:00+00:00
YCBA,2015-03-08,10.00,2015-03-07 22:00:00+00:00,7.00,2015-03-08 04:00:00+00:00
YCBA,2015-03-09,5.00,2015-03-08 22:00:00+00:00,4.00,2015-03-09 04:00:00+00:00
YCBA,2015-03-10,6.00,2015-03-09 22:00:00+00:00,3.00,2015-03-10 04:00:00+00:00
YCBA,2015-03-11,16.00,2015-03-10 22:00:00+00:00,14.00,2015-03-11 04:00:00+00:00
YCBA,2015-03-12,15.00,2015-03-11 22:00:00+00:00,7.00,2015-03-12 04:00:00+00:00
YCBA,2015-03-13,3.00,2015-03-12 22:00:00+00:00,-4.00,2015-03-13 04:00:00+00:00
YCBA,2015-03-14,12.00,2015-03-13 22:00:00+00:00,10.00,2015-03-14 04:00:00+00:00
YCBA,2015-03-15,1.00,2015-03-14 22:00:00+00:00,5.00,2015-03-15 04:00:00+00:00
YCBA,2015-03-16,10.00,2015-03-15 22:00:00+00:00,7.00,2015-03-16 04:00:00+00:00
YCBA,2015-03-17,7.00,2015-03-16 22:00:00+00:00,11.00,2015-03-17 04:00:00+00:00
YCBA,2015-03-18,9.00,2015-03-17 22:00:00+00:00,9.00,2015-03-18 04:00:00+00:00
YCBA,2015-03-19,10.00,2015-03-18 22:00:00+00:00,8.00,2015-03-19 04:00:00+00:00
YCBA,2015-03-20,9.00,2015-03-19 22:00:00+00:00,7.00,2015-03-20 04:00:00+00:00
YCBA,2015-03-21,2.00,2015-03-20 22:00:00+00:00,11.00,2015-03-21 04:00:00+00:00
YCBA,2015-03-22,12.00,2015-03-21 22:00:00+00:00,14.00,2015-03-22 04:00:00+00:00
YCBA,2015-03-23,14.00,2015-03-22 22:00:00+00:00,10.00,2015-03-23 04:00:00+00:00
YCBA,2015-03-24,8.00,2015-03-23 22:00:00+00:00,8.00,2015-03-24 04:00:00+00:00
YCBA,2015-03-25,2.00,2015-03-24 22:00:00+00:00,0.00,2015-03-25 04:00:00+00:00
YCBA,2015-03-26,0.00,2015-03-25 22:00:00+00:00,4.00,2015-03-26 04:00:00+00:00
YCBA,2015-03-27,1.00,2015-03-26 22:00:00+00:00,2.00,2015-03-27 04:00:00+00:00
YCBA,2015-03-28,4.00,2015-03-27 22:00:00+00:00,1.00,2015-03-28 04:00:00+00:00
YCBA,2015-03-29,3.00,2015-03-28 22:00:00+00:00,1.00,2015-03-29 04:00:00+00:00
YCBA,2015-03-30,5.00,2015-03-29 22:00:00+00:00,4.00,2015-03-30 04:00:00+00:00
YCBA,2015-03-31,5.00,2015-03-30 22:00:00+00:00,1.00,2015-03-31 04:00:00+00:00
YCBA,2015-04-01,12.00,2015-03-31 22:00:00+00:00,9.00,2015-04-01 04:00:00+00:00
YCBA,2015-04-02,12.00,2015-04-01 22:00:00+00:00,10.00,2015-04-02 04:00:00+00:00
YCBA,2015-04-03,11.00,2015-04-02 22:00:00+00:00,7.00,2015-04-03 04:00:00+00:00
YCBA,2015-04-04,16.00,2015-04-03 22:00:00+00:00,12.00,2015-04-04 04:00:00+00:00
YCBA,2015-04-05,15.00,2015-04-04 23:00:00+00:00,9.00,2015-04-05 05:00:00+00:00
YCBA,2015-04-06,16.00,2015-04-05 23:00:00+00:00,10.00,2015-04-06 05:00:00+00:00
YCBA,2015-04-07,5.00,2015-04-06 23:00:00+00:00,3.00,2015-04-07 05:00:00+00:00
YCBA,2015-04-08,5.00,2015-04-07 23:00:00+00:00,3.00,2015-04-08 05:00:00+00:00
YCBA,2015-04-09,7.00,2015-04-08 23:00:00+00:00,3.00,2015-04-09 05:00:00+00:00
YCBA,2015-04-10,7.00,2015-04-09 23:00:00+00:00,3.00,2015-04-10 05:00:00+00:00
YCBA,2015-04-11,9.00,2015-04-10 23:00:00+00:00,5.00,2015-04-11 05:00:00+00:00
YCBA,2015-04-12,7.00,2015-04-11 23:00:00+00:00,4.00,2015-04-12 05:00:00+00:00
YCBA,2015-04-13,8.00,2015-04-12 23:00:00+00:00,4.00,2015-04-13 05:00:00+00:00
YCBA,2015-04-14,8.00,2015-04-13 23:00:00+00:00,7.00,2015-04-14 05:00:00+00:00
YCBA,2015-04-15,10.00,2015-04-14 23:00:00+00:00,9.00,2015-04-15 05:00:00+00:00
YCBA,2015-04-16,13.00,2015-04-15 23:00:00+00:00,11.00,2015-04-16 05:00:00+00:00
YCBA,2015-04-17,11.00,2015-04-16 23:00:00+00:00,9.00,2015-04-17 05:00:00+00:00
YCBA,2015-04-18,15.00,2015-04-17 23:00:00+00:00,18.00,2015-04-18 05:00:00+00:00
YCBA,2015-04-19,12.00,2015-04-18 23:00:00+00:00,3.00,2015-04-19 05:00:00+00:00
YCBA,2015-04-20,4.00,2015-04-19 23:00:00+00:00,4.00,2015-04-20 05:00:00+00:00
YCBA,2015-04-21,7.00,2015-04-20 23:00:00+00:00,6.00,2015-04-21 05:00:00+00:00
YCBA,2015-04-22,7.00,2015-04-21 23:00:00+00:00,5.00,2015-04-22 05:00:00+00:00
YCBA,2015-04-23,8.00,2015-04-22 23:00:00+00:00,8.00,2015-04-23 05:00:00+00:00
YCBA,2015-04-24,11.00,2015-04-23 23:00:00+00:00,8.00,2015-04-24 05:00:00+00:00
YCBA,2015-04-25,7.00,2015-04-24 23:00:00+00:00,4.00,2015-04-25 05:00:00+00:00
YCBA,2015-04-26,10.00,2015-04-25 23:00:00+00:00,5.00,2015-04-26 05:00:00+00:00
YCBA,2015-04-27,5.00,2015-04-26 23:00:00+00:00,2.00,2015-04-27 05:00:00+00:00
YCBA,2015-04-28,5.00,2015-04-27 23:00:00+00:00,1.00,2015-04-28 05:00:00+00:00
YCBA,2015-04-29,7.00,2015-04-28 23:00:00+00:00,0.00,2015-04-29 05:00:00+00:00
YCBA,2015-04-30,9.00,2015-04-29 23:00:00+00:00,8.00,2015-04-30 05:00:00+00:00
YCBA,2015-05-01,11.00,2015-04-30 23:00:00+00:00,9.00,2015-05-01 05:00:00+00:00
YCBA,2015-05-02,10.00,2015-05-01 23:00:00+00:00,10.00,2015-05-02 05:00:00+00:00
YCBA,2015-05-03,9.00,2015-05-02 23:00:00+00:00,7.00,2015-05-03 05:00:00+00:00
YCBA,2015-05-04,6.00,2015-05-03 23:00:00+00:00,3.00,2015-05-04 05:00:00+00:00
YCBA,2015-05-05,7.00,2015-05-04 23:00:00+00:00,6.00,2015-05-05 05:00:00+00:00
YCBA,2015-05-06,2.00,2015-05-05 23:00:00+00:00,1.00,2015-05-06 05:00:00+00:00
YCBA,2015-05-07,4.00,2015-05-06 23:00:00+00:00,1.00,2015-05-07 05:00:00+00:00
YCBA,2015-05-08,5.00,2015-05-07 23:00:00+00:00,3.00,2015-05-08 05:00:00+00:00
YCBA,2015-05-09,3.00,2015-05-08 23:00:00+00:00,3.00,2015-05-09 05:00:00+00:00
YCBA,2015-05-10,3.00,2015-05-09 23:00:00+00:00,4.00,2015-05-10 05:00:00+00:00
YCBA,2015-05-11,9.00,2015-05-10 23:00:00+00:00,8.00,2015-05-11 05:00:00+00:00
YCBA,2015-05-12,8.00,2015-05-11 23:00:00+00:00,6.00,2015-05-12 05:00:00+00:00
YCBA,2015-05-13,2.00,2015-05-12 23:00:00+00:00,-2.00,2015-05-13 05:00:00+00:00
YCBA,2015-05-14,2.00,2015-05-13 23:00:00+00:00,-1.00,2015-05-14 05:00:00+00:00
YCBA,2015-05-15,5.00,2015-05-14 23:00:00+00:00,3.00,2015-05-15 05:00:00+00:00
YCBA,2015-05-16,6.00,2015-05-15 23:00:00+00:00,6.00,2015-05-16 05:00:00+00:00
YCBA,2015-05-17,9.00,2015-05-16 23:00:00+00:00,6.00,2015-05-17 05:00:00+00:00
YCBA,2015-05-18,8.00,2015-05-17 23:00:00+00:00,8.00,2015-05-18 05:00:00+00:00
YCBA,2015-05-19,16.00,2015-05-18 23:00:00+00:00,15.00,2015-05-19 05:00:00+00:00
YCBA,2015-05-20,14.00,2015-05-19 23:00:00+00:00,12.00,2015-05-20 05:00:00+00:00
YCBA,2015-05-21,12.00,2015-05-20 23:00:00+00:00,11.00,2015-05-21 05:00:00+00:00
YCBA,2015-05-22,8.00,2015-05-21 23:00:00+00:00,9.00,2015-05-22 05:00:00+00:00
YCBA,2015-05-23,9.00,2015-05-22 23:00:00+00:00,5.00,2015-05-23 05:00:00+00:00
YCBA,2015-05-24,5.00,2015-05-23 23:00:00+00:00,7.00,2015-05-24 05:00:00+00:00
YCBA,2015-05-25,6.00,2015-05-24 23:00:00+00:00,7.00,2015-05-25 05:00:00+00:00
YCBA,2015-05-26,9.00,2015-05-25 23:00:00+00:00,8.00,2015-05-26 05:00:00+00:00
YCBA,2015-05-27,11.00,2015-05-26 23:00:00+00:00,13.00,2015-05-27 05:00:00+00:00
YCBA,2015-05-28,13.00,2015-05-27 23:00:00+00:00,10.00,2015-05-28 05:00:00+00:00
YCBA,2015-05-29,15.00,2015-05-28 23:00:00+00:00,14.00,2015-05-29 05:00:00+00:00
YCBA,2015-05-30,12.00,2015-05-29 23:00:00+00:00,13.00,2015-05-30 05:00:00+00:00
YCBA,2015-05-31,11.00,2015-05-30 23:00:00+00:00,9.00,2015-05-31 05:00:00+00:00
YCBA,2015-06-01,7.00,2015-05-31 23:00:00+00:00,-1.00,2015-06-01 05:00:00+00:00
YCBA,2015-06-02,2.00,2015-06-01 23:00:00+00:00,1.00,2015-06-02 05:00:00+00:00
YCBA,2015-06-03,4.00,2015-06-02 23:00:00+00:00,3.00,2015-06-03 05:00:00+00:00
YCBA,2015-06-04,4.00,2015-06-03 23:00:00+00:00,2.00,2015-06-04 05:00:00+00:00
YCBA,2015-06-05,8.00,2015-06-04 23:00:00+00:00,7.00,2015-06-05 05:00:00+00:00
YCBA,2015-06-06,5.00,2015-06-05 23:00:00+00:00,6.00,2015-06-06 05:00:00+00:00
YCBA,2015-06-07,7.00,2015-06-06 23:00:00+00:00,6.00,2015-06-07 05:00:00+00:00
YCBA,2015-06-08,8.00,2015-06-07 23:00:00+00:00,6.00,2015-06-08 05:00:00+00:00
YCBA,2015-06-09,7.00,2015-06-08 23:00:00+00:00,8.00,2015-06-09 05:00:00+00:00
YCBA,2015-06-10,5.00,2015-06-09 23:00:00+00:00,2.00,2015-06-10 05:00:00+00:00
YCBA,2015-06-11,9.00,2015-06-10 23:00:00+00:00,9.00,2015-06-11 05:00:00+00:00
YCBA,2015-06-12,7.00,2015-06-11 23:00:00+00:00,8.00,2015-06-12 05:00:00+00:00
YCBA,2015-06-13,8.00,2015-06-12 23:00:00+00:00,9.00,2015-06-13 05:00:00+00:00
YCBA,2015-06-14,8.00,2015-06-13 23:00:00+00:00,10.00,2015-06-14 05:00:00+00:00
YCBA,2015-06-15,10.00,2015-06-14 23:00:00+00:00,15.00,2015-06-15 05:00:00+00:00
YCBA,2015-06-16,15.00,2015-06-15 23:00:00+00:00,15.00,2015-06-16 05:00:00+00:00
YCBA,2015-06-17,10.00,2015-06-16 23:00:00+00:00,11.00,2015-06-17 05:00:00+00:00
YCBA,2015-06-18,11.00,2015-06-17 23:00:00+00:00,8.00,2015-06-18 05:00:00+00:00
YCBA,2015-06-19,10.00,2015-06-18 23:00:00+00:00,9.00,2015-06-19 05:00:00+00:00
YCBA,2015-06-20,5.00,2015-06-19 23:00:00+00:00,4.00,2015-06-20 05:00:00+00:00
YCBA,2015-06-21,4.00,2015-06-20 23:00:00+00:00,2.00,2015-06-21 05:00:00+00:00
YCBA,2015-06-22,5.00,2015-06-21 23:00:00+00:00,5.00,2015-06-22 05:00:00+00:00
YCBA,2015-06-23,7.00,2015-06-22 23:00:00+00:00,9.00,2015-06-23 05:00:00+00:00
YCBA,2015-06-24,12.00,2015-06-23 23:00:00+00:00,12.00,2015-06-24 05:00:00+00:00
YCBA,2015-06-25,9.00,2015-06-24 23:00:00+00:00,8.00,2015-06-25 05:00:00+00:00
YCBA,2015-06-26,6.00,2015-06-25 23:00:00+00:00,8.00,2015-06-26 05:00:00+00:00
YCBA,2015-06-27,7.00,2015-06-26 23:00:00+00:00,7.00,2015-06-27 05:00:00+00:00
YCBA,2015-06-28,4.00,2015-06-27 23:00:00+00:00,9.00,2015-06-28 05:00:00+00:00
YCBA,2015-06-29,6.00,2015-06-28 23:00:00+00:00,5.00,2015-06-29 05:00:00+00:00
YCBA,2015-06-30,7.00,2015-06-29 23:00:00+00:00,7.00,2015-06-30 05:00:00+00:00
YCBA,2015-07-01,6.00,2015-06-30 23:00:00+00:00,3.00,2015-07-01 05:00:00+00:00
YCBA,2015-07-02,4.00,2015-07-01 23:00:00+00:00,4.00,2015-07-02 05:00:00+00:00
YCBA,2015-07-03,2.00,2015-07-02 23:00:00+00:00,-3.00,2015-07-03 05:00:00+00:00
YCBA,2015-07-04,2.00,2015-07-03 23:00:00+00:00,0.00,2015-07-04 05:00:00+00:00
YCBA,2015-07-05,3.00,2015-07-04 23:00:00+00:00,-1.00,2015-07-05 05:00:00+00:00
YCBA,2015-07-06,3.00,2015-07-05 23:00:00+00:00,4.00,2015-07-06 05:00:00+00:00
YCBA,2015-07-07,5.00,2015-07-06 23:00:00+00:00,3.00,2015-07-07 05:00:00+00:00
YCBA,2015-07-08,6.00,2015-07-07 23:00:00+00:00,4.00,2015-07-08 05:00:00+00:00
YCBA,2015-07-09,5.00,2015-07-08 23:00:00+00:00,4.00,2015-07-09 05:00:00+00:00
YCBA,2015-07-10,12.00,2015-07-09 23:00:00+00:00,10.00,2015-07-10 05:00:00+00:00
YCBA,2015-07-11,11.00,2015-07-10 23:00:00+00:00,3.00,2015-07-11 05:00:00+00:00
YCBA,2015-07-12,3.00,2015-07-11 23:00:00+00:00,3.00,2015-07-12 05:00:00+00:00
YCBA,2015-07-13,7.00,2015-07-12 23:00:00+00:00,3.00,2015-07-13 05:00:00+00:00
YCBA,2015-07-14,7.00,2015-07-13 23:00:00+00:00,4.00,2015-07-14 05:00:00+00:00
